key,primary_co2_emission,primary_demand_of_ambient_cold (MJ),primary_demand_of_ambient_heat (MJ),primary_demand_of_bio_ethanol (MJ),primary_demand_of_bio_kerosene (MJ),primary_demand_of_bio_lng (MJ),primary_demand_of_bio_oil (MJ),primary_demand_of_biodiesel (MJ),primary_demand_of_biogas (MJ),primary_demand_of_biogenic_waste (MJ),primary_demand_of_coal (MJ),primary_demand_of_cokes (MJ),primary_demand_of_cooling (MJ),primary_demand_of_crude_oil (MJ),primary_demand_of_diesel (MJ),primary_demand_of_dry_biomass (MJ),primary_demand_of_electricity (MJ),primary_demand_of_gasoline (MJ),primary_demand_of_geothermal (MJ),primary_demand_of_greengas (MJ),primary_demand_of_heavy_fuel_oil (MJ),primary_demand_of_imported_electricity (MJ),primary_demand_of_imported_heat (MJ),primary_demand_of_imported_hydrogen (MJ),primary_demand_of_kerosene (MJ),primary_demand_of_light (MJ),primary_demand_of_lignite (MJ),primary_demand_of_lng (MJ),primary_demand_of_loss (MJ),primary_demand_of_lpg (MJ),primary_demand_of_natural_gas (MJ),primary_demand_of_non_biogenic_waste (MJ),primary_demand_of_oily_biomass (MJ),primary_demand_of_passenger_kms (MJ),primary_demand_of_solar_radiation (MJ),primary_demand_of_solar_thermal (MJ),primary_demand_of_steam_hot_water (MJ),primary_demand_of_torrefied_biomass_pellets (MJ),primary_demand_of_uranium_oxide (MJ),primary_demand_of_useable_heat (MJ),primary_demand_of_water (MJ),primary_demand_of_wet_biomass (MJ),primary_demand_of_wind (MJ),primary_demand_of_wood_pellets (MJ),final_demand_of_bio_ethanol (MJ),final_demand_of_bio_kerosene (MJ),final_demand_of_bio_lng (MJ),final_demand_of_biodiesel (MJ),final_demand_of_coal (MJ),final_demand_of_coal_gas (MJ),final_demand_of_cokes (MJ),final_demand_of_compressed_network_gas (MJ),final_demand_of_crude_oil (MJ),final_demand_of_diesel (MJ),final_demand_of_electricity (MJ),final_demand_of_gasoline (MJ),final_demand_of_heavy_fuel_oil (MJ),final_demand_of_hydrogen (MJ),final_demand_of_kerosene (MJ),final_demand_of_lng (MJ),final_demand_of_loss (MJ),final_demand_of_lpg (MJ),final_demand_of_network_gas (MJ),final_demand_of_solar_thermal (MJ),final_demand_of_steam_hot_water (MJ),final_demand_of_useable_heat (MJ),final_demand_of_wood_pellets (MJ)
buildings_cooling_collective_heatpump_water_water_ts_electricity,1648332.3680244586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772892.829133569,4465506.657919375,52930.02965924003,0.0,0.0,0.0,0.0,0.0,196047027.2057897,0.0,0.0,0.0,0.0,3023148.1160927517,0.0,0.0,0.0,0.0,0.0,377990.81332450075,0.0,0.0,21904323.491119955,3653799.638978597,0.0,0.0,0.0,0.0,0.0,0.0,8947153.49467313,0.0,0.0,0.0,0.0,11965194.748959603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228187994.08487314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_solar_thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219910424.04554155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219910424.04554155,0.0,0.0,0.0
buildings_appliances_coal,3664351.545855465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38776206.834449366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38776206.834449366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_appliances_network_gas,264113314.78893143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408286419.8875519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79298102.8182123,0.0,0.0,4595273840.348716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010012760.747272,0.0,0.0,0.0,0.0
buildings_appliances_electricity,339771123.63046145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983837477.7934481,920475896.8356673,10910478.978622338,0.0,0.0,0.0,0.0,0.0,40411218034.841385,0.0,0.0,0.0,0.0,623162204.5602548,0.0,0.0,0.0,0.0,0.0,77915331.79633097,0.0,0.0,4515143152.750674,753158545.5330396,0.0,0.0,0.0,0.0,0.0,0.0,1844278772.3829918,0.0,0.0,0.0,0.0,2466388298.3647003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47036442803.17135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_lighting_efficient_fluorescent_electricity,53647611.37559495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155341425.43205962,145337051.20788825,1722692.411034113,0.0,0.0,0.0,0.0,0.0,6380663833.885736,0.0,0.0,0.0,0.0,98393187.2049481,0.0,0.0,0.0,0.0,0.0,12302315.145993045,0.0,0.0,712911216.7501172,118918748.96028513,0.0,0.0,0.0,0.0,0.0,0.0,291199410.3320902,0.0,0.0,0.0,0.0,389426386.55747694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426742970.48093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_lighting_standard_fluorescent_electricity,31700861.123745617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91792660.06662528,85880984.41549441,1017954.6019073302,0.0,0.0,0.0,0.0,0.0,3770392248.3925276,0.0,0.0,0.0,0.0,58141428.53945792,0.0,0.0,0.0,0.0,0.0,7269549.826054165,0.0,0.0,421265717.07975394,70270169.52174154,0.0,0.0,0.0,0.0,0.0,0.0,172072378.05285847,0.0,0.0,0.0,0.0,230115591.01392975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4388529917.21589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_lighting_led_electricity,81934533.6180948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237248722.13296565,221969314.2491831,2631021.1330251605,0.0,0.0,0.0,0.0,0.0,9745013841.21456,0.0,0.0,0.0,0.0,150273231.14897785,0.0,0.0,0.0,0.0,0.0,18788990.377459936,0.0,0.0,1088809856.7255464,181621361.78425896,0.0,0.0,0.0,0.0,0.0,0.0,444740916.95120555,0.0,0.0,0.0,0.0,594760298.6044953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11342661974.78155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_cooling_heatpump_air_water_network_gas,6.455655303633805e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.979642238238244e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938263576130562e-07,0.0,0.0,1.1232112232889254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2245848141370041e-05,0.0,0.0,0.0,0.0
buildings_cooling_airconditioning_electricity,115933070.17887463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335694505.58042973,314074944.34952265,3722756.9888766124,0.0,0.0,0.0,0.0,0.0,13788683765.6708,0.0,0.0,0.0,0.0,212628744.96857113,0.0,0.0,0.0,0.0,0.0,26585436.492180202,0.0,0.0,1540608873.4156923,256984706.59345016,0.0,0.0,0.0,0.0,0.0,0.0,629285084.8050032,0.0,0.0,0.0,0.0,841554646.0436021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16049272128.244514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_combined_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_heatpump_air_water_electricity,78408518.0335498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227038830.71461165,212416965.23623237,2517796.328920519,0.0,0.0,0.0,0.0,0.0,9325641579.50267,0.0,0.0,0.0,0.0,143806290.6347255,0.0,0.0,0.0,0.0,0.0,17980414.677284613,0.0,0.0,1041953417.1525186,173805368.65097833,0.0,0.0,0.0,0.0,0.0,0.0,425601692.8047162,0.0,0.0,0.0,0.0,569165058.2419512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10854535648.46689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_district_heating_steam_hot_water,174256469.98125774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541630468.0245893,357241377.76172674,3128455.7070077173,0.0,0.0,4.081797995395521e-08,0.0,0.0,470461227.2050263,0.0,0.0,0.0,0.0,8131747.696832424,0.0,0.0,0.0,0.0,0.0,42997875.66319866,0.0,0.0,2491699122.7220626,292304662.62526864,0.0,0.0,0.0,0.0,0.0,0.0,24066301.75882596,0.0,0.0,0.0,0.0,3584288553.211727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7519376673.175705,0.0,0.0
buildings_space_heater_network_gas,2209061338.148521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3414934782.0099483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663254608.2132635,0.0,0.0,38435176155.47737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41904080081.09007,0.0,0.0,0.0,0.0
buildings_space_heater_crude_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_collective_heatpump_water_water_ts_electricity,81262851.6851068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235303807.41576013,220149656.87792316,2609452.5796652334,0.0,0.0,0.0,0.0,0.0,9665126284.102545,0.0,0.0,0.0,0.0,149041323.0643481,0.0,0.0,0.0,0.0,0.0,18634962.218412258,0.0,0.0,1079884024.3942046,180132468.3718209,0.0,0.0,0.0,0.0,0.0,0.0,441095025.2180686,0.0,0.0,0.0,0.0,589884579.7910675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11249677237.040049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_heatpump_air_water_network_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_space_heater_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5190549935.464132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5190549935.464132
buildings_cooling_heatpump_air_water_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_appliances_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings_appliances_crude_oil,477131481.2131188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6509297151.6114435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6451699352.193317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_fridge_freezer_electricity,51148370.63589345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148104651.80788067,138566343.8072587,1642438.6411973136,0.0,0.0,0.0,0.0,0.0,11439806420.210283,0.0,0.0,0.0,0.0,93809418.12993665,0.0,0.0,0.0,0.0,0.0,11729196.484842367,0.0,0.0,679699360.5088791,113378771.047101,0.0,0.0,0.0,0.0,0.0,0.0,277633523.4078106,0.0,0.0,0.0,0.0,371284473.70351624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12383942356.822315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_television_electricity,18102091.848472673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52416215.35312254,49040480.6941359,581280.9825376968,0.0,0.0,0.0,0.0,0.0,4048700358.8355193,0.0,0.0,0.0,0.0,33200406.62347539,0.0,0.0,0.0,0.0,0.0,4151119.3697419832,0.0,0.0,240554686.30403513,40126262.12028945,0.0,0.0,0.0,0.0,0.0,0.0,98258213.86803767,0.0,0.0,0.0,0.0,131402536.60742027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382842683.009601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_clothes_dryer_electricity,13852683.713887768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40111676.5313009,37528384.78113246,444827.1319909378,0.0,0.0,0.0,0.0,0.0,3098280905.47361,0.0,0.0,0.0,0.0,25406717.410191104,0.0,0.0,0.0,0.0,0.0,3176657.3813114655,0.0,0.0,184085243.47115424,30706750.4919231,0.0,0.0,0.0,0.0,0.0,0.0,75192412.58961517,0.0,0.0,0.0,0.0,100556211.62803537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353984388.306034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_computer_media_electricity,19393093.74774359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56154426.06047702,52537941.33278745,622736.6805171295,0.0,0.0,0.0,0.0,0.0,4337444880.5509205,0.0,0.0,0.0,0.0,35568187.560963556,0.0,0.0,0.0,0.0,0.0,4447168.193010404,0.0,0.0,257710524.39703608,42987980.03894576,0.0,0.0,0.0,0.0,0.0,0.0,105265776.40746361,0.0,0.0,0.0,0.0,140773880.30345333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695417510.014936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_vacuum_cleaner_electricity,9476656.448372463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27440500.765515614,25673264.255400386,304307.38157739054,0.0,0.0,0.0,0.0,0.0,2119541911.7445126,0.0,0.0,0.0,0.0,17380800.525741007,0.0,0.0,0.0,0.0,0.0,2173159.4598305123,0.0,0.0,125933187.07206152,21006566.746782284,0.0,0.0,0.0,0.0,0.0,0.0,51439322.2536137,0.0,0.0,0.0,0.0,68790762.21117914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294469320.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_other_electricity,22377412.15320342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64795785.1659479,60622775.41567578,718566.9055238258,0.0,0.0,0.0,0.0,0.0,5004915308.842008,0.0,0.0,0.0,0.0,41041620.43184735,0.0,0.0,0.0,0.0,0.0,5131523.462118544,0.0,0.0,297368470.2226351,49603212.33310677,0.0,0.0,0.0,0.0,0.0,0.0,121464666.49091734,0.0,0.0,0.0,0.0,162436957.24528864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5417974781.109772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooker_network_gas,407905484.43023914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630571275.9071373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122470656.46921855,0.0,0.0,7097095439.641209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7737632174.309222,0.0,0.0,0.0,0.0
households_cooker_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
